epoch,layer_name,importance_score,allocated_rank
1,base_model.model.model.layers.0.self_attn.q_proj,0.9907847443527383,8
1,base_model.model.model.layers.0.self_attn.k_proj,1.0,8
1,base_model.model.model.layers.0.self_attn.v_proj,0.9963212763618042,8
1,base_model.model.model.layers.0.self_attn.o_proj,0.9854656691731113,7
1,base_model.model.model.layers.0.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.0.mlp.up_proj,0.9975527523278555,8
1,base_model.model.model.layers.0.mlp.down_proj,0.9932742255126558,8
1,base_model.model.model.layers.1.self_attn.q_proj,1.0,8
1,base_model.model.model.layers.1.self_attn.k_proj,0.9740839303539294,7
1,base_model.model.model.layers.1.self_attn.v_proj,0.999504532326771,8
1,base_model.model.model.layers.1.self_attn.o_proj,0.9999711498723362,8
1,base_model.model.model.layers.1.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.1.mlp.up_proj,0.991682120398959,8
1,base_model.model.model.layers.1.mlp.down_proj,1.0,8
1,base_model.model.model.layers.2.self_attn.q_proj,0.9971448422829825,8
1,base_model.model.model.layers.2.self_attn.k_proj,0.9998231051525913,8
1,base_model.model.model.layers.2.self_attn.v_proj,1.0,8
1,base_model.model.model.layers.2.self_attn.o_proj,1.0,8
1,base_model.model.model.layers.2.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.2.mlp.up_proj,1.0,8
1,base_model.model.model.layers.2.mlp.down_proj,0.9999676240254858,8
1,base_model.model.model.layers.3.self_attn.q_proj,0.9888125040363974,8
1,base_model.model.model.layers.3.self_attn.k_proj,1.0,8
1,base_model.model.model.layers.3.self_attn.v_proj,1.0,8
1,base_model.model.model.layers.3.self_attn.o_proj,0.9973492329810297,8
1,base_model.model.model.layers.3.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.3.mlp.up_proj,1.0,8
1,base_model.model.model.layers.3.mlp.down_proj,0.9778203093242355,7
1,base_model.model.model.layers.4.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.4.self_attn.k_proj,1.0,8
1,base_model.model.model.layers.4.self_attn.v_proj,0.9793617374967875,7
1,base_model.model.model.layers.4.self_attn.o_proj,0.9987201316334504,8
1,base_model.model.model.layers.4.mlp.gate_proj,0.9991451138447901,8
1,base_model.model.model.layers.4.mlp.up_proj,0.9985925660745479,8
1,base_model.model.model.layers.4.mlp.down_proj,1.0,8
1,base_model.model.model.layers.5.self_attn.q_proj,1.0,8
1,base_model.model.model.layers.5.self_attn.k_proj,1.0,8
1,base_model.model.model.layers.5.self_attn.v_proj,1.0,8
1,base_model.model.model.layers.5.self_attn.o_proj,0.9988335891175666,8
1,base_model.model.model.layers.5.mlp.gate_proj,0.988878516836955,8
1,base_model.model.model.layers.5.mlp.up_proj,0.9987551546994193,8
1,base_model.model.model.layers.5.mlp.down_proj,1.0,8
1,base_model.model.model.layers.6.self_attn.q_proj,0.9896389527019204,8
1,base_model.model.model.layers.6.self_attn.k_proj,1.0,8
1,base_model.model.model.layers.6.self_attn.v_proj,1.0,8
1,base_model.model.model.layers.6.self_attn.o_proj,0.9980977289334455,8
1,base_model.model.model.layers.6.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.6.mlp.up_proj,1.0,8
1,base_model.model.model.layers.6.mlp.down_proj,0.9916568513005608,8
1,base_model.model.model.layers.7.self_attn.q_proj,0.9864610262260568,7
1,base_model.model.model.layers.7.self_attn.k_proj,0.9659237899703951,6
1,base_model.model.model.layers.7.self_attn.v_proj,1.0,8
1,base_model.model.model.layers.7.self_attn.o_proj,0.9982797376219312,8
1,base_model.model.model.layers.7.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.7.mlp.up_proj,0.9891862795120332,8
1,base_model.model.model.layers.7.mlp.down_proj,1.0,8
1,base_model.model.model.layers.8.self_attn.q_proj,0.9924536889058356,8
1,base_model.model.model.layers.8.self_attn.k_proj,0.9958302372204787,8
1,base_model.model.model.layers.8.self_attn.v_proj,0.9868067707502988,7
1,base_model.model.model.layers.8.self_attn.o_proj,1.0,8
1,base_model.model.model.layers.8.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.8.mlp.up_proj,0.9925824712337245,8
1,base_model.model.model.layers.8.mlp.down_proj,1.0,8
1,base_model.model.model.layers.9.self_attn.q_proj,1.0,8
1,base_model.model.model.layers.9.self_attn.k_proj,0.9312129126452818,4
1,base_model.model.model.layers.9.self_attn.v_proj,0.9614108426541816,6
1,base_model.model.model.layers.9.self_attn.o_proj,1.0,8
1,base_model.model.model.layers.9.mlp.gate_proj,1.0,8
1,base_model.model.model.layers.9.mlp.up_proj,1.0,8
1,base_model.model.model.layers.9.mlp.down_proj,1.0,9
1,base_model.model.model.layers.10.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.10.self_attn.k_proj,0.9560949307752818,5
1,base_model.model.model.layers.10.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.10.self_attn.o_proj,1.0,9
1,base_model.model.model.layers.10.mlp.gate_proj,0.9994679980941572,8
1,base_model.model.model.layers.10.mlp.up_proj,0.9971431889457674,8
1,base_model.model.model.layers.10.mlp.down_proj,0.9972702626880009,8
1,base_model.model.model.layers.11.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.11.self_attn.k_proj,0.9910840969725807,8
1,base_model.model.model.layers.11.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.11.self_attn.o_proj,0.9999205894043127,8
1,base_model.model.model.layers.11.mlp.gate_proj,0.9973550258431493,8
1,base_model.model.model.layers.11.mlp.up_proj,1.0,9
1,base_model.model.model.layers.11.mlp.down_proj,1.0,9
1,base_model.model.model.layers.12.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.12.self_attn.k_proj,0.9382506184643362,5
1,base_model.model.model.layers.12.self_attn.v_proj,0.9708515747109564,6
1,base_model.model.model.layers.12.self_attn.o_proj,1.0,9
1,base_model.model.model.layers.12.mlp.gate_proj,1.0,9
1,base_model.model.model.layers.12.mlp.up_proj,1.0,9
1,base_model.model.model.layers.12.mlp.down_proj,1.0,9
1,base_model.model.model.layers.13.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.13.self_attn.k_proj,0.8928929946771482,4
1,base_model.model.model.layers.13.self_attn.v_proj,0.999179674667468,8
1,base_model.model.model.layers.13.self_attn.o_proj,1.0,9
1,base_model.model.model.layers.13.mlp.gate_proj,0.995492337508661,8
1,base_model.model.model.layers.13.mlp.up_proj,1.0,9
1,base_model.model.model.layers.13.mlp.down_proj,1.0,9
1,base_model.model.model.layers.14.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.14.self_attn.k_proj,0.9881988176814758,8
1,base_model.model.model.layers.14.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.14.self_attn.o_proj,0.9986582924888707,8
1,base_model.model.model.layers.14.mlp.gate_proj,0.9959873433054492,8
1,base_model.model.model.layers.14.mlp.up_proj,0.9960804654200129,8
1,base_model.model.model.layers.14.mlp.down_proj,0.9976065188021649,8
1,base_model.model.model.layers.15.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.15.self_attn.k_proj,0.9951729420984232,8
1,base_model.model.model.layers.15.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.15.self_attn.o_proj,0.9989156905976593,8
1,base_model.model.model.layers.15.mlp.gate_proj,0.982843247006034,7
1,base_model.model.model.layers.15.mlp.up_proj,0.9919881717983361,8
1,base_model.model.model.layers.15.mlp.down_proj,0.9933046626017952,8
1,base_model.model.model.layers.16.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.16.self_attn.k_proj,1.0,9
1,base_model.model.model.layers.16.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.16.self_attn.o_proj,0.9998383882793416,8
1,base_model.model.model.layers.16.mlp.gate_proj,0.9837023309363825,7
1,base_model.model.model.layers.16.mlp.up_proj,0.9873758658494164,7
1,base_model.model.model.layers.16.mlp.down_proj,1.0,9
1,base_model.model.model.layers.17.self_attn.q_proj,0.9766971230325175,7
1,base_model.model.model.layers.17.self_attn.k_proj,1.0,9
1,base_model.model.model.layers.17.self_attn.v_proj,1.0,9
1,base_model.model.model.layers.17.self_attn.o_proj,0.998244156395284,8
1,base_model.model.model.layers.17.mlp.gate_proj,0.9854195835386834,7
1,base_model.model.model.layers.17.mlp.up_proj,1.0,9
1,base_model.model.model.layers.17.mlp.down_proj,1.0,9
1,base_model.model.model.layers.18.self_attn.q_proj,1.0,9
1,base_model.model.model.layers.18.self_attn.k_proj,1.0,9
1,base_model.model.model.layers.18.self_attn.v_proj,0.9997674144504921,8
1,base_model.model.model.layers.18.self_attn.o_proj,0.9975149992816136,8
1,base_model.model.model.layers.18.mlp.gate_proj,1.0,9
1,base_model.model.model.layers.18.mlp.up_proj,0.9877848044310401,7
1,base_model.model.model.layers.18.mlp.down_proj,0.9926765121758075,8
1,base_model.model.model.layers.19.self_attn.q_proj,0.9998606145874386,8
1,base_model.model.model.layers.19.self_attn.k_proj,0.9238244244965111,4
