epoch,layer_name,importance_score,allocated_rank
1,base_model.model.model.layers.0.self_attn.q_proj,0.23175635933876038,6
1,base_model.model.model.layers.0.self_attn.k_proj,0.42977702617645264,7
1,base_model.model.model.layers.0.self_attn.v_proj,0.32516688108444214,6
1,base_model.model.model.layers.0.self_attn.o_proj,0.7046487927436829,11
1,base_model.model.model.layers.0.mlp.gate_proj,0.49084189534187317,8
1,base_model.model.model.layers.0.mlp.up_proj,0.4835354685783386,8
1,base_model.model.model.layers.0.mlp.down_proj,0.4838554263114929,8
1,base_model.model.model.layers.1.self_attn.q_proj,0.4493497908115387,8
1,base_model.model.model.layers.1.self_attn.k_proj,0.8628306984901428,14
1,base_model.model.model.layers.1.self_attn.v_proj,0.5836390852928162,9
1,base_model.model.model.layers.1.self_attn.o_proj,0.5527066588401794,9
1,base_model.model.model.layers.1.mlp.gate_proj,0.5245475172996521,8
1,base_model.model.model.layers.1.mlp.up_proj,0.4850820302963257,8
1,base_model.model.model.layers.1.mlp.down_proj,0.4849220812320709,8
1,base_model.model.model.layers.2.self_attn.q_proj,0.4507364332675934,8
1,base_model.model.model.layers.2.self_attn.k_proj,1.0,17
1,base_model.model.model.layers.2.self_attn.v_proj,0.4506830871105194,8
1,base_model.model.model.layers.2.self_attn.o_proj,0.4296170771121979,7
1,base_model.model.model.layers.2.mlp.gate_proj,0.5840657353401184,9
1,base_model.model.model.layers.2.mlp.up_proj,0.5503600835800171,9
1,base_model.model.model.layers.2.mlp.down_proj,0.5506267547607422,9
1,base_model.model.model.layers.3.self_attn.q_proj,0.9439482092857361,15
1,base_model.model.model.layers.3.self_attn.k_proj,0.5993719696998596,9
1,base_model.model.model.layers.3.self_attn.v_proj,0.5206543207168579,8
1,base_model.model.model.layers.3.self_attn.o_proj,0.41847074031829834,7
1,base_model.model.model.layers.3.mlp.gate_proj,0.6241178512573242,10
1,base_model.model.model.layers.3.mlp.up_proj,0.6288110613822937,10
1,base_model.model.model.layers.3.mlp.down_proj,0.6288110613822937,10
1,base_model.model.model.layers.4.self_attn.q_proj,0.8046457767486572,13
1,base_model.model.model.layers.4.self_attn.k_proj,0.5120145678520203,8
1,base_model.model.model.layers.4.self_attn.v_proj,0.41865742206573486,7
1,base_model.model.model.layers.4.self_attn.o_proj,0.32988670468330383,6
1,base_model.model.model.layers.4.mlp.gate_proj,0.5279607772827148,9
1,base_model.model.model.layers.4.mlp.up_proj,0.49388179183006287,8
1,base_model.model.model.layers.4.mlp.down_proj,0.49393510818481445,8
1,base_model.model.model.layers.5.self_attn.q_proj,0.8724837303161621,14
1,base_model.model.model.layers.5.self_attn.k_proj,0.5218809247016907,8
1,base_model.model.model.layers.5.self_attn.v_proj,0.42561715841293335,7
1,base_model.model.model.layers.5.self_attn.o_proj,0.357299268245697,7
1,base_model.model.model.layers.5.mlp.gate_proj,0.4791622459888458,8
1,base_model.model.model.layers.5.mlp.up_proj,0.48076221346855164,8
1,base_model.model.model.layers.5.mlp.down_proj,0.48076221346855164,8
1,base_model.model.model.layers.6.self_attn.q_proj,0.9246954917907715,15
1,base_model.model.model.layers.6.self_attn.k_proj,0.5948920845985413,9
1,base_model.model.model.layers.6.self_attn.v_proj,0.5099879503250122,8
1,base_model.model.model.layers.6.self_attn.o_proj,0.46214941143989563,8
1,base_model.model.model.layers.6.mlp.gate_proj,0.6320109963417053,10
1,base_model.model.model.layers.6.mlp.up_proj,0.6519036889076233,10
1,base_model.model.model.layers.6.mlp.down_proj,0.651477038860321,10
1,base_model.model.model.layers.7.self_attn.q_proj,0.7662469148635864,12
1,base_model.model.model.layers.7.self_attn.k_proj,0.6782495379447937,11
1,base_model.model.model.layers.7.self_attn.v_proj,0.5478534698486328,9
1,base_model.model.model.layers.7.self_attn.o_proj,0.37540534138679504,7
1,base_model.model.model.layers.7.mlp.gate_proj,0.8159520626068115,13
1,base_model.model.model.layers.7.mlp.up_proj,0.6256111860275269,10
1,base_model.model.model.layers.7.mlp.down_proj,0.6254511475563049,10
1,base_model.model.model.layers.8.self_attn.q_proj,0.6980889439582825,11
1,base_model.model.model.layers.8.self_attn.k_proj,0.6754229664802551,10
1,base_model.model.model.layers.8.self_attn.v_proj,0.5883856415748596,9
1,base_model.model.model.layers.8.self_attn.o_proj,0.37951192259788513,7
1,base_model.model.model.layers.8.mlp.gate_proj,0.5800125002861023,9
1,base_model.model.model.layers.8.mlp.up_proj,0.5014015436172485,8
1,base_model.model.model.layers.8.mlp.down_proj,0.5014548897743225,8
1,base_model.model.model.layers.9.self_attn.q_proj,0.5221475958824158,8
1,base_model.model.model.layers.9.self_attn.k_proj,0.6796895265579224,11
1,base_model.model.model.layers.9.self_attn.v_proj,0.49585503339767456,8
1,base_model.model.model.layers.9.self_attn.o_proj,0.3355132043361664,6
1,base_model.model.model.layers.9.mlp.gate_proj,0.47910892963409424,8
1,base_model.model.model.layers.9.mlp.up_proj,0.4627894163131714,8
1,base_model.model.model.layers.9.mlp.down_proj,0.462736040353775,8
1,base_model.model.model.layers.10.self_attn.q_proj,0.4865753650665283,8
1,base_model.model.model.layers.10.self_attn.k_proj,0.4688158929347992,8
1,base_model.model.model.layers.10.self_attn.v_proj,0.3599125146865845,7
1,base_model.model.model.layers.10.self_attn.o_proj,0.29359450936317444,6
1,base_model.model.model.layers.10.mlp.gate_proj,0.46182945370674133,8
1,base_model.model.model.layers.10.mlp.up_proj,0.4295903742313385,7
1,base_model.model.model.layers.10.mlp.down_proj,0.42964375019073486,7
1,base_model.model.model.layers.11.self_attn.q_proj,0.506148099899292,8
1,base_model.model.model.layers.11.self_attn.k_proj,0.6715831160545349,10
1,base_model.model.model.layers.11.self_attn.v_proj,0.6029985547065735,9
1,base_model.model.model.layers.11.self_attn.o_proj,0.49068188667297363,8
1,base_model.model.model.layers.11.mlp.gate_proj,0.6664632558822632,10
1,base_model.model.model.layers.11.mlp.up_proj,0.5019882321357727,8
1,base_model.model.model.layers.11.mlp.down_proj,0.5022015571594238,8
1,base_model.model.model.layers.12.self_attn.q_proj,0.4097776710987091,7
1,base_model.model.model.layers.12.self_attn.k_proj,0.5586798787117004,9
