epoch,layer_name,importance_score,allocated_rank
1,base_model.model.model.layers.0.self_attn.q_proj,0.2733343541622162,7
1,base_model.model.model.layers.0.self_attn.k_proj,0.5094708800315857,10
1,base_model.model.model.layers.0.self_attn.v_proj,0.4585842490196228,10
1,base_model.model.model.layers.0.self_attn.o_proj,0.6956274509429932,14
1,base_model.model.model.layers.0.mlp.gate_proj,0.38514241576194763,9
1,base_model.model.model.layers.0.mlp.up_proj,0.3993437886238098,9
1,base_model.model.model.layers.0.mlp.down_proj,0.39925211668014526,9
1,base_model.model.model.layers.1.self_attn.q_proj,0.3534795939922333,8
1,base_model.model.model.layers.1.self_attn.k_proj,1.0,21
1,base_model.model.model.layers.1.self_attn.v_proj,0.6543577909469604,13
1,base_model.model.model.layers.1.self_attn.o_proj,0.5536643266677856,11
1,base_model.model.model.layers.1.mlp.gate_proj,0.4704628586769104,10
1,base_model.model.model.layers.1.mlp.up_proj,0.440837562084198,9
1,base_model.model.model.layers.1.mlp.down_proj,0.4409496486186981,9
1,base_model.model.model.layers.2.self_attn.q_proj,0.3831150531768799,9
1,base_model.model.model.layers.2.self_attn.k_proj,0.7320274710655212,14
1,base_model.model.model.layers.2.self_attn.v_proj,0.495126873254776,10
1,base_model.model.model.layers.2.self_attn.o_proj,0.4636576473712921,10
1,base_model.model.model.layers.2.mlp.gate_proj,0.5489475727081299,11
1,base_model.model.model.layers.2.mlp.up_proj,0.5430489778518677,11
1,base_model.model.model.layers.2.mlp.down_proj,0.5429063439369202,11
1,base_model.model.model.layers.3.self_attn.q_proj,0.7579852938652039,15
1,base_model.model.model.layers.3.self_attn.k_proj,0.5750479698181152,11
1,base_model.model.model.layers.3.self_attn.v_proj,0.3998226225376129,9
1,base_model.model.model.layers.3.self_attn.o_proj,0.3437301516532898,8
1,base_model.model.model.layers.3.mlp.gate_proj,0.46114131808280945,10
1,base_model.model.model.layers.3.mlp.up_proj,0.4788166582584381,10
1,base_model.model.model.layers.3.mlp.down_proj,0.47904080152511597,10
1,base_model.model.model.layers.4.self_attn.q_proj,0.6048668622970581,12
1,base_model.model.model.layers.4.self_attn.k_proj,0.46841520071029663,10
1,base_model.model.model.layers.4.self_attn.v_proj,0.35468170046806335,8
1,base_model.model.model.layers.4.self_attn.o_proj,0.29036790132522583,8
1,base_model.model.model.layers.4.mlp.gate_proj,0.4552936553955078,10
1,base_model.model.model.layers.4.mlp.up_proj,0.4181092083454132,9
1,base_model.model.model.layers.4.mlp.down_proj,0.41820091009140015,9
1,base_model.model.model.layers.5.self_attn.q_proj,0.5768308043479919,11
1,base_model.model.model.layers.5.self_attn.k_proj,0.3677726686000824,8
1,base_model.model.model.layers.5.self_attn.v_proj,0.2833079695701599,7
1,base_model.model.model.layers.5.self_attn.o_proj,0.25315287709236145,7
1,base_model.model.model.layers.5.mlp.gate_proj,0.40355125069618225,9
1,base_model.model.model.layers.5.mlp.up_proj,0.3964301645755768,9
1,base_model.model.model.layers.5.mlp.down_proj,0.3963996171951294,9
1,base_model.model.model.layers.6.self_attn.q_proj,0.6371205449104309,12
1,base_model.model.model.layers.6.self_attn.k_proj,0.5075657963752747,10
1,base_model.model.model.layers.6.self_attn.v_proj,0.46280187368392944,10
1,base_model.model.model.layers.6.self_attn.o_proj,0.3590012192726135,8
